Codigo;Denominacion_Generica_ES;Denominacion_Generica_VAL;Denominacion_Especifica;Denominacion;Regimen;Tipo_Via;Direccion;Num;Codigo_postal;Localidad;Provincia;Telefono;Fax;COD_EDIFICACION;long;lat;Titularidad;CIF;Comarca
46029380;CENTRO DOCENTE PÚBLICO DE FORMACIÓN BÁSICA DE PERSONAS ADULTAS;CENTRE DOCENT PÚBLIC DE FORMACIÓ BÀSICA DE PERSONES ADULTES;MUNICIPAL ESCOLA D'ADULTS SEDAVÍ II;CENTRE FPA MUNICIPAL ESCOLA D'ADULTS SEDAVÍ II;Púb.;CL;VALENCIA;20;46910;SEDAVÍ;València;963961577;;1;-0.383502;39.423377;AJUNTAMENT DE SEDAVÍ;;L'HORTA SUD
46029392;CENTRO DOCENTE PÚBLICO DE FORMACIÓN BÁSICA DE PERSONAS ADULTAS;CENTRE DOCENT PÚBLIC DE FORMACIÓ BÀSICA DE PERSONES ADULTES;MUNICIPAL ENRIC VALOR;CENTRE FPA MUNICIPAL ENRIC VALOR;Púb.;CL;PICASSO;16;46250;L'ALCÚDIA;València;962996781;962996781;1;-0.507876;39.198193;AJUNTAMENT DE L'ALCÚDIA;;LA RIBERA ALTA
46029409;CENTRO DOCENTE PÚBLICO DE FORMACIÓN BÁSICA DE PERSONAS ADULTAS;CENTRE DOCENT PÚBLIC DE FORMACIÓ BÀSICA DE PERSONES ADULTES;MUNICIPAL;CENTRE FPA MUNICIPAL;Púb.;CL;SENYERA;4;46470;ALBAL;València;961272289;;1;-0.411966;39.397564;AJUNTAMENT D'ALBAL;;L'HORTA SUD
46029422;CENTRO DOCENTE PÚBLICO DE FORMACIÓN BÁSICA DE PERSONAS ADULTAS;CENTRE DOCENT PÚBLIC DE FORMACIÓ BÀSICA DE PERSONES ADULTES;MUNICIPAL;CENTRE FPA MUNICIPAL;Púb.;CL;JOSÉ CARSÍ;10;46100;BURJASSOT;València;963638111;;1;-0.408871;39.508594;AJUNTAMENT DE BURJASSOT;;L'HORTA NORD
46029434;ESCUELA PRIVADA DE MÚSICA;ESCOLA PRIVADA DE MÚSICA;DE ADEMUZ;ESCUELA PRIVADA DE MÚSICA DE ADEMUZ;Priv.;AV;DE VALENCIA;39;46140;ADEMUZ;València;630248329;;1;-1.285304;40.06262;;;EL RINCÓN DE ADEMÚZ
46029446;ESCUELA PRIVADA DE MÚSICA;ESCOLA PRIVADA DE MÚSICA;SANTA CECILIA;ESCOLA PRIVADA DE MÚSICA SANTA CECILIA;Priv.;CL;ALACANT;53;46892;MONTAVERNER;València;607427776;;1;-0.496069;38.886601;;;LA VALL D'ALBAIDA
46029458;ESCUELA PRIVADA DE MÚSICA;ESCOLA PRIVADA DE MÚSICA;DE LA NOVA;ESCOLA PRIVADA DE MÚSICA DE LA NOVA;Priv.;CL;SANCHIS GUARNER;16;46837;QUATRETONDA;València;962264215;;1;-0.401488;38.944319;;;LA VALL D'ALBAIDA
46029461;ESCUELA PRIVADA DE MÚSICA;ESCOLA PRIVADA DE MÚSICA;AGRUPACIÓ ESCOLA MUSICAL LA NOVA DE L'OLLERIA;ESCOLA PRIVADA DE MÚSICA A.E.MUSICAL LA NOVA DE L'OLLERIA;Priv.;PC;BEAT PARE FERRERES;S/N;46850;L'OLLERIA;València;600412362;;1;-0.553895;38.916047;;;LA VALL D'ALBAIDA
46029471;ESCUELA PRIVADA DE MÚSICA;ESCOLA PRIVADA DE MÚSICA;BARRIO DEL CRISTO;ESCOLA PRIVADA DE MÚSICA BARRIO DEL CRISTO;Priv.;CL;ESTEBAN ESTEVE JORGE;1;46930;QUART DE POBLET;València;961093736;;1;-0.458736;39.476341;;;L'HORTA SUD
46029483;ESCUELA PRIVADA DE MÚSICA;ESCOLA PRIVADA DE MÚSICA;DE LA UNIÓ MUSICAL DE BENETÚSSER;ESCOLA PRIVADA DE MÚSICA DE LA UNIÓ MUSICAL DE BENETÚSSER;Priv.;PZ;CARDENAL BENLLOCH;4;46910;BENETÚSSER;València;963763421;;1;-0.401203;39.423497;;;L'HORTA SUD
46029495;ESCUELA PRIVADA DE MÚSICA;ESCOLA PRIVADA DE MÚSICA;CENTRO DE ESTUDIOS MUSICALES LA MARINENSE;ESCUELA PRIVADA DE MÚSICA C.ESTUDIOS MUSICALES LA MARINENSE;Priv.;CL;CASTILLO DEL REAL;1;46163;MARINES;València;961648582;;1;-0.560842;39.677706;;;EL CAMP DE TÚRIA
46029513;ESCUELA PRIVADA DE MÚSICA;ESCOLA PRIVADA DE MÚSICA;SOCIETAT MUSICAL BARRI MALILLA;ESCOLA PRIVADA DE MÚSICA SOCIETAT MUSICAL BARRI MALILLA;Priv.;CL;DRETS HUMANS;9;46006;VALÈNCIA;València;961207350;;1;-0.380035;39.453273;;;VALÈNCIA
46029525;ESCUELA INFANTIL DE PRIMER CICLO;ESCOLA INFANTIL DE PRIMER CICLE;MUNICIPAL SOLC;EI 1er CICLE MUNICIPAL SOLC;Púb.;CL;TRES FORQUES;94;46018;VALÈNCIA;València;963013205;;1;-0.401812;39.463877;AJUNTAMENT DE VALÈNCIA;;VALÈNCIA
46029549;COLEGIO RURAL AGRUPADO;COL·LEGI RURAL AGRUPAT;ESCOLES DEL XÚQUER;CRA ESCOLES DEL XÚQUER;Púb.;CL;CINCO;S/N;46267;GAVARDA;València;962457795;;1;-0.546727;39.091932;GENERALITAT VALENCIANA;S4600079J;LA RIBERA ALTA
46029550;COLEGIO RURAL AGRUPADO;COL·LEGI RURAL AGRUPAT;ALT CARRAIXET;CRA ALT CARRAIXET;Púb.;CL;ALTA;2;46169;OLOCAU;València;962718250;;1;-0.530342;39.700887;GENERALITAT VALENCIANA;Q4601132F;EL CAMP DE TÚRIA
46029562;ESCUELA INFANTIL DE PRIMER CICLO;ESCOLA INFANTIL DE PRIMER CICLE;MUNICIPAL JOSEFA GUARDIOLA;EI 1er CICLE MUNICIPAL JOSEFA GUARDIOLA;Púb.;AV;VALENCIA;26;46117;BÉTERA;València;659482965;;1;-0.456292;39.583499;AJUNTAMENT DE BÉTERA;;EL CAMP DE TÚRIA
46029586;INSTITUTO DE EDUCACIÓN SECUNDARIA;INSTITUT D'EDUCACIÓ SECUNDÀRIA;BENAGÉBER;IES BENAGÉBER;Púb.;CL;SAN VICENTE FERRER;2;46184;SAN ANTONIO DE BENAGÉBER;València;961206325;;1;-0.50134;39.562842;GENERALITAT VALENCIANA;S4600083B;EL CAMP DE TÚRIA
46029604;COLEGIO RURAL AGRUPADO;COL·LEGI RURAL AGRUPAT;ALBORACHE-MACASTRE;CRA ALBORACHE-MACASTRE;Púb.;CM;DE YÁTOVA;2;46369;ALBORACHE;València;961808410;;1;-0.776061;39.391539;GENERALITAT VALENCIANA;Q4601133D;LA HOYA DE BUÑOL
46029628;CENTRO PRIVADO FORMACIÓN PROFESIONAL ESPECÍFICA;CENTRE PRIVAT FORMACIÓ PROFESSIONAL ESPECÍFICA;I. INTER II;CENTRE PRIVAT FP I. INTER II;Priv.;CL;MARVÁ;28-30;46007;VALÈNCIA;València;963519365;963411452;1;-0.384521;39.464178;;;VALÈNCIA
46029631;CENTRO PRIVADO DE EDUCACIÓN INFANTIL DE PRIMER CICLO;CENTRE PRIVAT D'EDUCACIÓ INFANTIL DE PRIMER CICLE;MI COLE;CENTRE PRIV. ED. INF. 1er CICLE MI COLE;Priv.;CL;17;20-A;46182;PATERNA - LA CAÑADA;València;961323333;961322885;1;-0.490337;39.531353;;;L'HORTA NORD
46029641;CENTRO PRIVADO DE EDUCACIÓN INFANTIL;CENTRE PRIVAT D'EDUCACIÓ INFANTIL;JARDÍN DE VALTERNA;CENTRE PRIV. ED. INFANTIL JARDÍN DE VALTERNA;Priv.;CL;ESPÍGOL;55;46980;PATERNA;València;961381898;961364055;1;-0.432377;39.511097;;;L'HORTA NORD
46029653;ESCUELA INFANTIL DE PRIMER CICLO;ESCOLA INFANTIL DE PRIMER CICLE;MUNICIPAL MESTRE MANUEL ROSICH SANCHIS;EI 1er CICLE MUNICIPAL MESTRE MANUEL ROSICH SANCHIS;Púb.;CL;RAMÓN BENEYTO;18;46816;ROTGLÀ I CORBERÀ;València;962928148;962928027;1;-0.562279;39.005939;AJUNTAMENT DE ROTGLÀ I CORBERÀ;;LA COSTERA
46029665;ESCUELA INFANTIL DE PRIMER CICLO;ESCOLA INFANTIL DE PRIMER CICLE;MUNICIPAL SANTA ANA;EI 1er CICLE MUNICIPAL SANTA ANA;Púb.;CL;MONTDÚVER;39;46700;GANDIA;València;962959660;;1;-0.186657;38.972447;AJUNTAMENT DE GANDIA;;LA SAFOR
46029689;COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA;COL·LEGI D'EDUCACIÓ INFANTIL I PRIMÀRIA;LES TERRETES;CEIP LES TERRETES;Púb.;CL;CONSTITUCIÓN;55;46900;TORRENT;València;961205000;;1;-0.481168;39.429141;GENERALITAT VALENCIANA;Q4601189F;L'HORTA SUD
46029690;CENTRO DOCENTE PÚBLICO DE FORMACIÓN BÁSICA DE PERSONAS ADULTAS;CENTRE DOCENT PÚBLIC DE FORMACIÓ BÀSICA DE PERSONES ADULTES;MUNICIPAL DE LA POBLA DE VALLBONA;CENTRE FPA MUNICIPAL DE LA POBLA DE VALLBONA;Púb.;CL;SENYERA;31;46185;LA POBLA DE VALLBONA;València;962763216;;1;-0.553193;39.591304;AJUNTAMENT DE LA POBLA DE VALLBONA;;EL CAMP DE TÚRIA
46029707;ESCUELA INFANTIL DE PRIMER CICLO;ESCOLA INFANTIL DE PRIMER CICLE;MUNICIPAL EL XÚQUER;EI 1er CICLE MUNICIPAL EL XÚQUER;Púb.;CL;FRANC;S/N;46295;SUMACÀRCER;València;962595280;962595531;1;-0.630308;39.099335;AJUNTAMENT DE SUMACÀRCER;;LA RIBERA ALTA
46029720;CENTRO PRIVADO DE EDUCACIÓN INFANTIL DE PRIMER CICLO;CENTRE PRIVAT D'EDUCACIÓ INFANTIL DE PRIMER CICLE;SAINT THOMAS;CENTRE PRIV. ED. INF. 1er CICLE SAINT THOMAS;Priv.;CL;SAGUNTO;118-D;46009;VALÈNCIA;València;963267497;;1;-0.375016;39.487106;;;VALÈNCIA
46029744;CENTRO PRIVADO DE EDUCACIÓN INFANTIL;CENTRE PRIVAT D'EDUCACIÓ INFANTIL;EL VALLE 1;CENTRE PRIV. ED. INFANTIL EL VALLE 1;Priv.;CL;GRABADOR ENGUÍDANOS;60;46015;VALÈNCIA;València;963499581;;1;-0.396921;39.479861;;;VALÈNCIA
46029756;CENTRO DOCENTE PÚBLICO DE FORMACIÓN BÁSICA DE PERSONAS ADULTAS;CENTRE DOCENT PÚBLIC DE FORMACIÓ BÀSICA DE PERSONES ADULTES;MUNICIPAL PAZ MÍNGUEZ;CENTRE FPA MUNICIPAL PAZ MÍNGUEZ;Púb.;CL;LA SÈQUIA;16;46270;CASTELLÓ;València;962452995;962452995;1;-0.513976;39.077484;AJUNTAMENT DE VILLANUEVA DE CASTELLÓN;;LA RIBERA ALTA
46029768;CENTRO DOCENTE PÚBLICO DE FORMACIÓN BÁSICA DE PERSONAS ADULTAS;CENTRE DOCENT PÚBLIC DE FORMACIÓ BÀSICA DE PERSONES ADULTES;MUNICIPAL DE CHESTE;CENTRO FPA MUNICIPAL DE CHESTE;Púb.;CL;PEDRALBA;21-23;46380;CHESTE;València;962510300;962512007;1;-0.683877;39.496474;AYUNTAMIENTO DE CHESTE;;LA HOYA DE BUÑOL
46029771;SECCIÓN DE EDUCACIÓN SECUNDARIA;SECCIÓ D'EDUCACIÓ SECUNDÀRIA;DE L'IES VALL DE LA SAFOR A LA FONT D'EN CARRÓS;SECCIÓ DE L'IES VALL DE LA SAFOR A LA FONT D'EN CARRÓS;Púb.;CM;REIAL;S/N;46717;LA FONT D'EN CARRÒS;València;;;1;-0.172183;38.914923;GENERALITAT VALENCIANA;;LA SAFOR
46029801;CENTRO PRIVADO DE EDUCACIÓN INFANTIL DE PRIMER CICLO;CENTRE PRIVAT D'EDUCACIÓ INFANTIL DE PRIMER CICLE;CHISPA;CENTRE PRIV. ED. INF. 1er CICLE CHISPA;Priv.;CL;SAN JUAN BOSCO;14;46019;VALÈNCIA;València;963663457;;1;-0.37252;39.49184;;;VALÈNCIA
46029811;CENTRO PRIVADO DE EDUCACIÓN INFANTIL DE PRIMER CICLO;CENTRE PRIVAT D'EDUCACIÓ INFANTIL DE PRIMER CICLE;BABY DONALD;CENTRE PRIV. ED. INF. 1er CICLE BABY DONALD;Priv.;CL;BARRIO DE LA LUZ;4;46014;VALÈNCIA;València;963503074;;1;-0.415286;39.468063;;;VALÈNCIA
46029823;CENTRO PRIVADO DE EDUCACIÓN INFANTIL DE PRIMER CICLO;CENTRE PRIVAT D'EDUCACIÓ INFANTIL DE PRIMER CICLE;MY HOUSE;CENTRE PRIV. ED. INF. 1er CICLE MY HOUSE;Priv.;CL;ALGINET;6-B;46010;VALÈNCIA;València;963122343;;1;-0.35877;39.472003;;;VALÈNCIA
46029860;ESCUELA INFANTIL DE PRIMER CICLO;ESCOLA INFANTIL DE PRIMER CICLE;MUNICIPAL;EI 1er CICLO MUNICIPAL;Púb.;AV;JOSÉ ANTONIO;93;46178;ALPUENTE;València;962101001;;1;-1.013958;39.883224;AYUNTAMIENTO DE ALPUENTE;;LA SERRANÍA
46029884;CENTRO PRIVADO DE EDUCACIÓN INFANTIL;CENTRE PRIVAT D'EDUCACIÓ INFANTIL;LÁPICES II;CENTRE PRIV. ED. INFANTIL LÁPICES II;Priv.;AV;GENERAL AVILÉS;54;46015;VALÈNCIA;València;963479756;;1;-0.399359;39.484626;;;VALÈNCIA
46029902;CENTRO PRIVADO DE EDUCACIÓN INFANTIL;CENTRE PRIVAT D'EDUCACIÓ INFANTIL;LA CASITA DEL SOL;CENTRE PRIV. ED. INFANTIL LA CASITA DEL SOL;Priv.;CL;APARISI Y GUIJARRO;7;46003;VALÈNCIA;València;722544929;;1;-0.372131;39.475503;;;VALÈNCIA
46029914;ESCUELA INFANTIL DE PRIMER CICLO;ESCOLA INFANTIL DE PRIMER CICLE;MUNICIPAL EL CASTELL;EI 1er CICLE MUNICIPAL EL CASTELL;Púb.;CL;HERMENEGILDO MONLEÓN;S/N;46692;MONTESA;València;962299310;962299288;1;-0.649726;38.949359;AJUNTAMENT DE MONTESA;;LA COSTERA
46029938;CENTRO DOCENTE PÚBLICO DE FORMACIÓN BÁSICA DE PERSONAS ADULTAS;CENTRE DOCENT PÚBLIC DE FORMACIÓ BÀSICA DE PERSONES ADULTES;MUNICIPAL NÚMERO 2 D'ALFAFAR;CENTRE FPA MUNICIPAL NÚMERO 2 D'ALFAFAR;Púb.;BO;D'ORBA;22;46910;ALFAFAR;València;963182443;;1;-0.396307;39.41582;AJUNTAMENT D'ALFAFAR;;L'HORTA SUD
46029951;ESCUELA INFANTIL DE PRIMER CICLO;ESCOLA INFANTIL DE PRIMER CICLE;MUNICIPAL COLORETS;EI 1er CICLE MUNICIPAL COLORETS;Púb.;CL;ROÍS DE CORELLA;S/N;46712;PILES;València;605093704;962831711;1;-0.130986;38.943819;AJUNTAMENT DE PILES;;LA SAFOR
46029963;CENTRO DOCENTE PÚBLICO DE FORMACIÓN BÁSICA DE PERSONAS ADULTAS;CENTRE DOCENT PÚBLIC DE FORMACIÓ BÀSICA DE PERSONES ADULTES;MUNICIPAL NÚMERO 2 DE PICANYA;CENTRE FPA MUNICIPAL NÚMERO 2 DE PICANYA;Púb.;AV;SENYERA;35;46210;PICANYA;València;961591382;961591846;1;-0.429727;39.433409;AJUNTAMENT DE PICANYA;;L'HORTA SUD
46030001;COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA;COL·LEGI D'EDUCACIÓ INFANTIL I PRIMÀRIA;ROSA SERRANO;CEIP ROSA SERRANO;Púb.;CL;PARE JORDI MARIA;12;46200;PAIPORTA;València;961205830;;1;-0.416134;39.429614;GENERALITAT VALENCIANA;Q4601148B;L'HORTA SUD
46030060;CENTRO PRIVADO DE EDUCACIÓN INFANTIL DE PRIMER CICLO;CENTRE PRIVAT D'EDUCACIÓ INFANTIL DE PRIMER CICLE;FANTASÍA;CENTRE PRIV. ED. INF. 1er CICLE FANTASÍA;Priv.;CL;JOSEP ANDREU ALABARTA;5;46014;VALÈNCIA;València;963206892;963206892;1;-0.405067;39.45471;;;VALÈNCIA
46030072;CENTRO DOCENTE PÚBLICO DE FORMACIÓN BÁSICA DE PERSONAS ADULTAS;CENTRE DOCENT PÚBLIC DE FORMACIÓ BÀSICA DE PERSONES ADULTES;MUNICIPAL LA BARRACA;CENTRE FPA MUNICIPAL LA BARRACA;Púb.;CL;LA BARRACA;25;46530;PUÇOL;València;961424056;961421258;1;-0.309538;39.614516;AJUNTAMENT DE PUÇOL;;L'HORTA NORD
46030084;CENTRO DOCENTE PÚBLICO DE FORMACIÓN BÁSICA DE PERSONAS ADULTAS;CENTRE DOCENT PÚBLIC DE FORMACIÓ BÀSICA DE PERSONES ADULTES;MUNICIPAL;CENTRE FPA MUNICIPAL;Púb.;AV;BLASCO IBÁÑEZ;2;46240;CARLET;València;962538309;;1;-0.524187;39.22778;AJUNTAMENT DE CARLET;;LA RIBERA ALTA
46030102;ESCUELA INFANTIL DE PRIMER CICLO;ESCOLA INFANTIL DE PRIMER CICLE;MUNICIPAL;EI 1er CICLE MUNICIPAL;Púb.;CL;AUSIÀS MARCH (SECTOR NORD RESIDENCIAL);18;46893;ALFARRASÍ;València;699935721;;1;-0.498381;38.905645;AJUNTAMENT D'ALFARRASÍ;;LA VALL D'ALBAIDA
46030126;ESCUELA INFANTIL DE PRIMER CICLO;ESCOLA INFANTIL DE PRIMER CICLE;MUNICIPAL;EI 1er CICLE MUNICIPAL;Púb.;CL;LEPANTO;6;46119;NÁQUERA;València;961681575;961681317;1;-0.427351;39.661544;AJUNTAMENT DE NÁQUERA;;EL CAMP DE TÚRIA
46030151;ESCUELA INFANTIL DE PRIMER CICLO;ESCOLA INFANTIL DE PRIMER CICLE;MUNICIPAL LA TARARA;EI 1er CICLE MUNICIPAL LA TARARA;Púb.;CL;PROYECTO (SECTOR ZR-PP 2);S/N;46293;BENEIXIDA;València;962580160;;1;-0.545132;39.059533;AJUNTAMENT DE BENEIXIDA;;LA RIBERA ALTA
46030163;CENTRO PRIVADO DE EDUCACIÓN INFANTIL DE PRIMER CICLO;CENTRE PRIVAT D'EDUCACIÓ INFANTIL DE PRIMER CICLE;PASSET A PASSET;CENTRE PRIV. ED. INF. 1er CICLE PASSET A PASSET;Priv.;CL;CABALLEROS;30;46450;BENIFAIÓ;València;657874737;;1;-0.427265;39.286674;;;LA RIBERA ALTA
46030175;CENTRO PRIVADO DE EDUCACIÓN INFANTIL;CENTRE PRIVAT D'EDUCACIÓ INFANTIL;RISITAS;CENTRE PRIV. ED. INFANTIL RISITAS;Priv.;CL;CORAZÓN DE JESÚS;3;46018;VALÈNCIA;València;963770599;963770599;1;-0.391777;39.463346;;;VALÈNCIA
46030187;ESCUELA INFANTIL DE PRIMER CICLO;ESCOLA INFANTIL DE PRIMER CICLE;MUNICIPAL EL CASTELL XICOTET;EI 1er CICLE MUNICIPAL EL CASTELL XICOTET;Púb.;CL;LIRIA;20;46163;MARINES;València;961648017;961648002;1;-0.563489;39.675633;AYUNTAMIENTO DE MARINES;;EL CAMP DE TÚRIA
46030199;CENTRO DOCENTE PÚBLICO DE FORMACIÓN BÁSICA DE PERSONAS ADULTAS;CENTRE DOCENT PÚBLIC DE FORMACIÓ BÀSICA DE PERSONES ADULTES;MUNICIPAL NÚMERO 2 DE CANALS;CENTRE FPA MUNICIPAL NÚMERO 2 DE CANALS;Púb.;AV;JAUME I;S/N;46650;CANALS;València;962245144;;1;-0.581707;38.967851;AJUNTAMENT DE CANALS;;LA COSTERA
46030205;COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA;COL·LEGI D'EDUCACIÓ INFANTIL I PRIMÀRIA;LA PEA;CEIP LA PEA;Púb.;CL;ANTONIO IBÁÑEZ ALBALAT;2;46191;VILAMARXANT;València;962718005;;1;-0.62879;39.572351;GENERALITAT VALENCIANA;S4600082D;EL CAMP DE TÚRIA
46030217;CENTRO PRIVADO DE EDUCACIÓN INFANTIL;CENTRE PRIVAT D'EDUCACIÓ INFANTIL;LA LLUNA-L'ELIANA;CENTRE PRIV. ED. INFANTIL LA LLUNA-L'ELIANA;Priv.;CL;MARÍA ZAMBRANO;17;46183;L'ELIANA;València;961656324;;1;-0.507259;39.55844;;;EL CAMP DE TÚRIA
46030229;ESCUELA INFANTIL DE PRIMER CICLO;ESCOLA INFANTIL DE PRIMER CICLE;MUNICIPAL DE COREA;EI 1er CICLE MUNICIPAL DE COREA;Púb.;CL;PERÚ;30;46700;GANDIA;València;962959660;;1;-0.180601;38.975043;AJUNTAMENT DE GANDIA;;LA SAFOR
46030230;ESCUELA INFANTIL DE PRIMER CICLO;ESCOLA INFANTIL DE PRIMER CICLE;MUNICIPAL;EI 1er CICLO MUNICIPAL;Púb.;CL;TURÍS;2;46388;GODELLETA;València; 961800837;;1;-0.685884;39.421052;AYUNTAMIENTO DE GODELLETA;;LA HOYA DE BUÑOL
46030242;CENTRO PRIVADO DE EDUCACIÓN INFANTIL DE PRIMER CICLO;CENTRE PRIVAT D'EDUCACIÓ INFANTIL DE PRIMER CICLE;MI OSITA KINDER;CENTRE PRIV. ED. INF. 1er CICLE MI OSITA KINDER;Priv.;CL;POBLA DEL DUC;1;46009;VALÈNCIA;València;963462194;;1;-0.376292;39.486563;;;VALÈNCIA
46030266;ESCUELA INFANTIL DE PRIMER CICLO;ESCOLA INFANTIL DE PRIMER CICLE;MUNICIPAL L'ESCOLETA;EI 1er CICLE MUNICIPAL L'ESCOLETA;Púb.;CL;SANTÍSIMO CRISTO;6;46724;ADOR;València;962808051;962808159;1;-0.225291;38.91987;AJUNTAMENT D'ADOR;;LA SAFOR
46030278;ESCUELA INFANTIL DE PRIMER CICLO;ESCOLA INFANTIL DE PRIMER CICLE;MUNICIPAL CAVALL BERNAT;EI 1er CICLE MUNICIPAL CAVALL BERNAT;Púb.;CL;GLORIA COLBI;S/N;46613;LLAURÍ;València;633093361;;1;-0.331133;39.145364;AJUNTAMENT DE LLAURÍ;;LA RIBERA BAIXA
46030281;ESCUELA INFANTIL DE PRIMER CICLO;ESCOLA INFANTIL DE PRIMER CICLE;MUNICIPAL;EI 1er CICLO MUNICIPAL;Púb.;CL;PEDRALBA;S/N;46380;CHESTE;València;962512776;962512776;1;-0.684763;39.498664;AYUNTAMIENTO DE CHESTE;;LA HOYA DE BUÑOL
46030291;CENTRO PRIVADO DE EDUCACIÓN INFANTIL;CENTRE PRIVAT D'EDUCACIÓ INFANTIL;VIRGEN DE CORTES;CENTRE PRIV. ED. INFANTIL VIRGEN DE CORTES;Priv. Conc.;CL;URUGUAY;41;46007;VALÈNCIA;València;655697737;;1;-0.387043;39.456721;;;VALÈNCIA
46030311;CENTRO PRIVADO DE EDUCACIÓN INFANTIL DE PRIMER CICLO;CENTRE PRIVAT D'EDUCACIÓ INFANTIL DE PRIMER CICLE;TAMARINDOS-CAMARENA;CENTRE PRIV. ED. INF. 1er CICLE TAMARINDOS-CAMARENA;Priv.;CL;HERNÁNDEZ LÁZARO;18;46015;VALÈNCIA;València;963464450;;1;-0.403211;39.478059;;;VALÈNCIA
46030333;INSTITUTO DE EDUCACIÓN SECUNDARIA;INSTITUT D'EDUCACIÓ SECUNDÀRIA;NÚMERO 5;IES NÚMERO 5;Púb.;CL;JUAN MOLINERO;S/N;46520;SAGUNT - EL PUERTO SAGUNTO;València;961622385;;1;-0.22259;39.667628;GENERALITAT VALENCIANA;S4600347A;EL CAMP DE MORVEDRE
46030357;ESCUELA INFANTIL DE PRIMER CICLO;ESCOLA INFANTIL DE PRIMER CICLE;MUNICIPAL MESTRA CARMEN BARRUFET PASTOR;EI 1er CICLE MUNICIPAL MESTRA CARMEN BARRUFET PASTOR;Púb.;CL;MAYOR;174;46135;ALBALAT DELS SORELLS;València;962910304;;1;-0.34372;39.54738;AJUNTAMENT D'ALBALAT DELS SORELLS;;L'HORTA NORD
46030369;CENTRO PRIVADO DE EDUCACIÓN INFANTIL DE PRIMER CICLO;CENTRE PRIVAT D'EDUCACIÓ INFANTIL DE PRIMER CICLE;NEMOMARLÍN NOU MOLES;CENTRE PRIV. ED. INF. 1er CICLE NEMOMARLÍN NOU MOLES;Priv.;CL;MANOLO TABERNER;9-11;46018;VALÈNCIA;València;962057410;;1;-0.397739;39.473239;;;VALÈNCIA
46030370;ESCUELA PRIVADA DE MÚSICA;ESCOLA PRIVADA DE MÚSICA;AGRUPACIÓN MUSICAL PATRAIX;ESCOLA PRIVADA DE MÚSICA AGRUPACIÓN MUSICAL PATRAIX;Priv.;CL;SALAVERT;10-B;46018;VALÈNCIA;València;963252082;;1;-0.39366;39.462671;;;VALÈNCIA
46030382;ESCUELA PRIVADA DE MÚSICA;ESCOLA PRIVADA DE MÚSICA;VICENTE PRATS;ESCOLA PRIVADA DE MÚSICA VICENTE PRATS;Priv.;CL;LA FUENTE;17;46200;PAIPORTA;València;963974775;;1;-0.420688;39.42727;;;L'HORTA SUD
46030394;ESCUELA PRIVADA DE MÚSICA;ESCOLA PRIVADA DE MÚSICA;                                                            ;ESCOLA PRIVADA DE MÚSICA MESTRE VILLAR;Priv.;CL;MAYOR;4;46725;RÒTOVA;València;659393371;;1;-0.257192;38.931889;;;LA SAFOR
46030400;ESCUELA PRIVADA DE MÚSICA;ESCOLA PRIVADA DE MÚSICA;L'OM;ESCOLA PRIVADA DE MÚSICA L'OM;Priv.;CL;ALFARB;10;46220;PICASSENT;València;647748226;;1;-0.466995;39.362386;;;L'HORTA SUD
46030412;CENTRO PRIVADO DE EDUCACIÓN INFANTIL DE PRIMER CICLO;CENTRE PRIVAT D'EDUCACIÓ INFANTIL DE PRIMER CICLE;SOL-SOLITO;CENTRE PRIV. ED. INF. 1er CICLE SOL-SOLITO;Priv.;CL;TERUEL;16;46900;TORRENT;València;961559255;;1;-0.468794;39.431783;;;L'HORTA SUD
46030451;ESCUELA INFANTIL DE PRIMER CICLO;ESCOLA INFANTIL DE PRIMER CICLE;MUNICIPAL;EI 1er CICLE MUNICIPAL;Púb.;CL;ENRIC VALOR;4;46136;MUSEROS;València;961441680;961444830;1;-0.338406;39.564164;AJUNTAMENT DE MUSEROS;;L'HORTA NORD
46030461;CENTRO PRIVADO DE EDUCACIÓN INFANTIL DE PRIMER CICLO;CENTRE PRIVAT D'EDUCACIÓ INFANTIL DE PRIMER CICLE;PATI PATI;CENTRE PRIV. ED. INF. 1er CICLE PATI PATI;Priv.;CL;VIRGEN DEL ROSARIO;24 ;46132;ALMÀSSERA;València;961859607;;1;-0.362436;39.513725;;;L'HORTA NORD
46030473;ESCUELA INFANTIL DE PRIMER CICLO;ESCOLA INFANTIL DE PRIMER CICLE;CANGURS;EI 1er CICLE CANGURS;Púb.;CL;PINTOR SEGRELLES;2;46960;ALDAIA;València;961509156;961509156;1;-0.465886;39.475459;MANCOMUNITAT INTERMUNICIPAL BARRI DEL CRIST ALDAIA-Q.POBLET;;L'HORTA SUD
46030497;ESCUELA INFANTIL DE PRIMER CICLO;ESCOLA INFANTIL DE PRIMER CICLE;MUNICIPAL;EI 1er CICLE MUNICIPAL;Púb.;AV;TORRENT;13;46290;ALCÀSSER;València;961231273;961240272;1;-0.44574;39.37299;AJUNTAMENT D'ALCÀSSER;;L'HORTA SUD
