the_geom,codigo,dgenerica,despecific,regimen,tipocalle,direccion,numero,codpostal,localidad,provincia,telefono,fax,cp,codigoine,cartodb_id,created_at,updated_at
0101000020E6100000E0FEEEE0D18DCABFCB9A58E02B094440,12004011,INSTITUT D'EDUCACIÓ SECUNDÀR,XIMÉN D'URREA,false,AV,DE CASTELLÓN,S/N,12110,ALCORA (L'),Castelló,964738940,964738941,12110,12005,1537,2014-08-29 16:49:24.65794+00,2014-09-06 18:25:17.435233+00,DE
0101000020E61000009D6C813F27BDD9BF4B42D8DFC8BB4340,46012355,COL·LEGI D'EDUCACIÓ INFANTIL,GASPAR GIL POLO,false,CL,MIGUEL PAREDES,5,46018,VALENCIA,València,962566030,962566031,46018,46250,1993,2014-08-29 16:49:24.65794+00,2014-09-06 18:25:17.435233+00,A
0101000020E6100000762D771FAD15DEBFC0E84DA0E3A04340,46017407,COL·LEGI D'EDUCACIÓ INFANTIL,MAESTRO EMILIO LUNA,false,CL,SANT MIQUEL,S/N,46230,ALGINET,València,961751142,961751142,46230,46031,736,2014-08-29 16:49:24.65794+00,2014-09-06 18:25:17.435233+00,A
0101000020E61000003AC940200379A6BFE78F1FE0FFFC4340,12004451,CENTRE PÚBLIC DE FORMACIÓ DE,GERMÀ COLOM,false,CL,MESTRE FELIP,5,12005,CASTELLÓ DE LA PLANA,Castelló,964738895,964738896,12005,12040,1505,2014-08-29 16:49:24.65794+00,2014-09-06 18:25:17.435233+00,H
0101000020E6100000218CFA7F309BE9BF71593B40E63B4340,03010326,COLEGIO DE EDUCACIÓN INFANTIL,ANTONIO MACHADO,false,BD,EL MELIC,S/N,3600,ELDA,Alacant,965388203,966981333,03600,3066,1006,2014-08-29 16:49:24.65794+00,2014-09-06 18:25:17.435233+00,A
0101000020E61000004938AB4058C6C0BF56321180C9454340,03013868,CONSERVATORI ELEMENTAL DE DANS,,false,PZ,DE BOUS,S/N,3502,BENIDORM,Alacant,966806795,966805004,03502,3031,278,2014-08-29 16:49:24.65794+00,2014-09-06 18:25:17.435233+00,G
0101000020E6100000832DE0DF4CBEE9BF0739EFFFE31E4340,03003887,COL·LEGI D'EDUCACIÓ INFANTIL,NUESTRA SEÑORA DE LA ESPERANZ,false,CM,DEL ARQUET,S/N,3330,CREVILLENT,Alacant,966913130,966913131,03330,3059,875,2014-08-29 16:49:24.65794+00,2014-09-06 18:25:17.435233+00,A
0101000020E6100000470AD67F705AD8BF0FD9AC9FA3B64340,46017641,COL·LEGI D'EDUCACIÓ INFANTIL,VICENTE PLA PAREDES,false,CL,ERNESTO ANDREU MINGUET,S/N,46910,SEDAVÍ,València,961205110,961205111,46910,46223,637,2014-08-29 16:49:24.65794+00,2014-09-06 18:25:17.435233+00,A
0101000020E6100000D1E9A1FFE3D9D5BF43E048A0C1BA4340,46011570,COL·LEGI D'EDUCACIÓ INFANTIL,EL GRAU,false,AV,BALEARES,64,46023,VALENCIA,València,962566000,962566001,46023,46250,416,2014-08-29 16:49:24.65794+00,2014-09-06 18:25:17.435233+00,A
0101000020E610000003B52C2033DED5BFFB77D89F1FBC4340,46011569,COL·LEGI D'EDUCACIÓ INFANTIL,PROFESOR SANTIAGO GRISOLIA,false,CL,RAMON DE CAMPOAMOR,89,46022,VALENCIA,València,963729577,,46022,46250,427,2014-08-29 16:49:24.65794+00,2014-09-06 18:25:17.435233+00,A
0101000020E61000001B0D152060E6E2BF80BF4EA03E7A4340,46002571,INSTITUT D'EDUCACIÓ SECUNDÀR,FRANCESC GIL,false,PZ,INSTITUT,6,46650,CANALS,València,962240448,962240448,46650,46081,2457,2014-08-29 16:49:24.65794+00,2014-09-06 18:25:17.435233+00,DE
0101000020E6100000A973B97F34D5DBBFC7505FE003B84340,46032135,ESCOLA INFANTIL DE PRIMER CICL,MUNICIPAL,false,CL,CORTS VALENCIANES,8,46210,PICANYA,València,961594295,961269933,46210,46193,3373,2014-08-29 16:49:24.65794+00,2014-09-06 18:25:17.435233+00,A
0101000020E6100000573FD59FFFC9B3BFE5A9B3FFA6F04340,12006998,COL·LEGI D'EDUCACIÓ INFANTIL,NOVENES DE CALATRAVA,false,CL,DUBLÍN,4,12530,BORRIANA,Castelló,964738870,964738871,12530,12032,2975,2014-08-29 16:49:24.65794+00,2014-09-06 18:25:17.435233+00,A
0101000020E61000006F3429002445EEBFCDA0A17F820A4340,03007248,COLEGIO DE EDUCACIÓN INFANTIL,ANDRÉS MANJÓN,false,AV,DE TEODOMIRO,6,3300,ORIHUELA,Alacant,966904245,966904246,03300,3099,377,2014-08-29 16:49:24.65794+00,2014-09-06 18:25:17.435233+00,A
0101000020E6100000BA781E60D619DEBFBC344580D3BA4340,46016038,INSTITUT D'EDUCACIÓ SECUNDÀR,SALVADOR GADEA,false,CM,DE LES ENCREULLADES,4,46960,ALDAIA,València,961506711,961509878,46960,46021,2527,2014-08-29 16:49:24.65794+00,2014-09-06 18:25:17.435233+00,DE
0101000020E6100000537ACE5FE690DE3FC0A49D3F123C4440,12004916,CENTRE PÚBLIC DE FORMACIÓ DE,LLIBERTAT,false,PS,MARÍTIM,S/N,12500,VINARÒS,Castelló,964405615,964405616,12500,12138,24,2014-08-29 16:49:24.65794+00,2014-09-06 18:25:17.435233+00,H
0101000020E61000004A1938A0A5ABE8BF58153CE0152C4340,03002652,COLEGIO DE EDUCACIÓN INFANTIL,DOCTOR CALATAYUD,false,CL,GREGORIO RIZO,23,3680,ASPE,Alacant,966912000,966912001,03680,3019,184,2014-08-29 16:49:24.65794+00,2014-09-06 18:25:17.435233+00,A
0101000020E610000018011F009486E9BF8F1FE0FF7D0E4340,03013054,COLEGIO DE EDUCACIÓN INFANTIL,PASCUAL ANDREU,false,LG,FINCA DE LES PALMERES,S/N,3160,ALMORADÍ,Alacant,965290150,965290151,03160,3015,1639,2014-08-29 16:49:24.65794+00,2014-09-06 18:25:17.435233+00,A
0101000020E610000089EBA1FF9A3A9FBF2E79F29F24FE4340,12000820,COL·LEGI D'EDUCACIÓ INFANTIL,MAESTRO CANOS SANMARTÍN,false,CL,TENERIAS,40,12003,CASTELLÓ DE LA PLANA,Castelló,964739520,964739521,12003,12040,1235,2014-08-29 16:49:24.65794+00,2014-09-06 18:25:17.435233+00,A
0101000020E6100000CE7416C00BB0D5BF7607C25FDDBB4340,46013098,INSTITUT D'EDUCACIÓ SECUNDÀR,SOROLLA,false,CL,JOSÉ MARÍA HARO,2,46022,VALENCIA,València,963725220,963720016,46022,46250,1265,2014-08-29 16:49:24.65794+00,2014-09-06 18:25:17.435233+00,DE
0101000020E6100000DFA9BFDFE176E0BF53E81780A12B4340,03002101,COL·LEGI D'EDUCACIÓ INFANTIL,RAFAEL ALTAMIRA,false,CL,TOMÁS AZNAR DOMENECH,S/N,3007,ALACANT,Alacant,965936330,965936331,03007,3014,456,2014-08-29 16:49:24.65794+00,2014-09-06 18:25:17.435233+00,A
0101000020E61000007B63DD7F31E9E2BF1017DBFF5B8A4340,46001461,COL·LEGI D'EDUCACIÓ INFANTIL,XARQUIA,false,CL,CALVARIO,19,46266,ANTELLA,València,962457555,962457556,46266,46040,1873,2014-08-29 16:49:24.65794+00,2014-09-06 18:25:17.435233+00,A
0101000020E61000001379CC1F5723ECBF0B54C6BFCF0F4340,03017886,ESCUELA PÚBLICA DE MÚSICA,MUNICIPAL DE CALLOSA DE SEGURA,false,PZ,REINA SOFÍA,10,3360,CALLOSA DE SEGURA,Alacant,966756659,,03360,3049,1893,2014-08-29 16:49:24.65794+00,2014-09-06 18:25:17.435233+00,G
0101000020E6100000F9F96060F085DFBF5B210780852F4340,03015324,CENTRE D'EDUCACIÓ ESPECIAL,LO MORANT,false,CL,PABLO NERUDA,7,3010,ALACANT,Alacant,965179023,965930073,03010,3014,2074,2014-08-29 16:49:24.65794+00,2014-09-06 18:25:17.435233+00,B
0101000020E6100000AC28909FAE0ADA3F36F35080CD2D4440,12006676,C. DOCENT PÚB. DE FORMACIÓ B,MUNICIPAL DE PEÑÍSCOLA,false,CL,JUAN JOSÉ FULLADOSA,29,12598,PENÍSCOLA,Castelló,964480050,,12598,12089,2630,2014-08-29 16:49:24.65794+00,2014-09-06 18:25:17.435233+00,H
0101000020E610000033BE39A0C85AE8BF9F91BEFF452C4340,03011999,COLEGIO DE EDUCACIÓN INFANTIL,LA SERRANICA,false,CL,JOSÉ VICEDO,107,3680,ASPE,Alacant,966616090,966616091,03680,3019,1052,2014-08-29 16:49:24.65794+00,2014-09-06 18:25:17.435233+00,A
0101000020E61000003424E43F81B0E4BFC14CDBBFB2824340,46027309,C. DOCEN. PÚB. DE FORMACIÓN,MUNICIPAL RAMÓN Y CAJAL,false,CL,RAMÓN Y CAJAL,18,46820,ANNA,València,962210136,,46820,46039,2436,2014-08-29 16:49:24.65794+00,2014-09-06 18:25:17.435233+00,H
0101000020E6100000BE53AA3F2042D6BFD6B331C04FC04340,46000444,COL·LEGI D'EDUCACIÓ INFANTIL,CERVANTES,false,CL,PADRE LUIS NAVARRO,5,46120,ALBORAYA,València,961205250,961205251,46120,46013,256,2014-08-29 16:49:24.65794+00,2014-09-06 18:25:17.435233+00,A
0101000020E6100000B6AD412016F8DCBF62B5F97FD5C04340,46020212,ESCOLA INFANTIL DE PRIMER CICL,EL MOLÍ,false,CL,CID CAMPEADOR,S/N,46980,PATERNA,València,961205870,961205871,46980,46190,216,2014-08-29 16:49:24.65794+00,2014-09-06 18:25:17.435233+00,A
0101000020E6100000C8077CFF98D6DEBFEF321E00CC2E4340,03016183,COL·LEGI D'EDUCACIÓ INFANTIL,ISLA DE TABARCA,false,CL,BENIFALLIM,4,3014,ALACANT,Alacant,965936260,965936261,03014,3014,3036,2014-08-29 16:49:24.65794+00,2014-09-06 18:25:17.435233+00,A
0101000020E6100000D002142093B7EEBFDF5630E01B164340,03007157,COLEGIO DE EDUCACIÓN INFANTIL,MAESTRO ISMAEL GARCÍA,false,AV,DE LA LIBERTAD,S/N,3315,ORIHUELA MURADA (LA),Alacant,966904290,966904291,03315,3099,1755,2014-08-29 16:49:24.65794+00,2014-09-06 18:25:17.435233+00,A
0101000020E6100000EAB842A1635CBDBFF8A93B6068754340,46021782,CONSERVATORI PROFESSIONAL DE M,JOSEP CLIMENT,false,CL,MANUEL DE FALLA,2,46780,OLIVA,València,962853659,962851075,46780,46181,809,2014-08-29 16:49:24.65794+00,2014-09-06 18:25:17.435233+00,G
0101000020E6100000BE912C9F66BACBBFE0CF4B2080094440,12000133,COL·LEGI D'EDUCACIÓ INFANTIL,FRANCISCO GRANGEL MASCARÓS,false,CL,SANT AGUSTÍ,2,12110,ALCORA (L'),Castelló,964738255,964738256,12110,12005,1850,2014-08-29 16:49:24.65794+00,2014-09-06 18:25:17.435233+00,A
0101000020E6100000C444E83F2218E7BFCC3F55E0BF0A4340,03008009,COLEGIO DE EDUCACIÓN INFANTIL,PRÍNCIPE DE ESPAÑA,false,CL,AITANA,2,3170,ROJALES,Alacant,966714259,,03170,3113,8,2014-08-29 16:49:24.65794+00,2014-09-06 18:25:17.435233+00,A
0101000020E6100000CD923AE03E2BE5BF5FD50FA095854340,46003457,COLEGIO DE EDUCACIÓN INFANTIL,JUAN LACOMBA GUILLOT,false,AV,DE LA CONSTITUCIÓN,34,46821,CHELLA,València,962249840,962249841,46821,46107,483,2014-08-29 16:49:24.65794+00,2014-09-06 18:25:17.435233+00,A
0101000020E6100000C5015EE09E59D7BF021BD7BFEBB84340,46013517,COL·LEGI D'EDUCACIÓ INFANTIL,LA FONTETA,false,CL,CURA PALANCA,S/N,46013,VALENCIA,València,962566670,962566671,46013,46250,1869,2014-08-29 16:49:24.65794+00,2014-09-06 18:25:17.435233+00,A
0101000020E61000005C19BEFF3B14D9BF5CF525C055B64340,46027280,C. DOCENT PÚB. DE FORMACIÓ B,MUNICIPAL ESCOLA D'ADULTS D'AL,false,AV,BLASCO IBÁÑEZ,22,46910,ALFAFAR,València,963182443,963182453,46910,46022,1839,2014-08-29 16:49:24.65794+00,2014-09-06 18:25:17.435233+00,H
0101000020E610000080F9C17F0E81C9BF71851C00161C4440,12007221,ESCOLA INFANTIL DE PRIMER CICL,MUNICIPAL,false,CL,SARAGOSSA,S/N,12596,TORREBLANCA,Castelló,964420411,,12132,12001,2395,2014-08-29 16:49:24.65794+00,2014-09-06 18:25:17.435233+00,A
0101000020E61000000AB06E407496DBBFC56D3480B7BB4340,46016798,COL·LEGI D'EDUCACIÓ INFANTIL,ANTONIO MACHADO,false,AV,VIRGEN DE LOS DESAMPARADOS,24,46950,XIRIVELLA,València,962566170,962566171,46950,46110,1956,2014-08-29 16:49:24.65794+00,2014-09-06 18:25:17.435233+00,A
0101000020E610000052BBBCBF957ABEBF0F493EC0A4534340,03015889,ESCOLA INFANTIL DE PRIMER CICL,MUNICIPAL,false,CL,LOPE DE VEGA,S/N,3510,CALLOSA D'EN SARRIÀ,Alacant,965881407,,03510,3048,542,2014-08-29 16:49:24.65794+00,2014-09-06 18:25:17.435233+00,A
0101000020E6100000488F7440F147D3BF611F09A0BDCB4340,46006835,COL·LEGI D'EDUCACIÓ INFANTIL,PARE JOFRÉ,false,CL,GUERRERO I MENDOZA,11,46540,PUIG DE SANTA MARIA [EL],València,961205765,961205766,46540,46204,1270,2014-08-29 16:49:24.65794+00,2014-09-06 18:25:17.435233+00,A
0101000020E610000086957E80BDFBD8BFDD18028063B84340,46012999,INSTITUT D'EDUCACIÓ SECUNDÀR,JOANOT MARTORELL,false,CL,CIUDAD DEL APRENDIZ,2,46017,VALENCIA,València,963587774,963587775,46017,46250,1738,2014-08-29 16:49:24.65794+00,2014-09-06 18:25:17.435233+00,DE
0101000020E61000003E19FA5F62D7D0BF4C5766005E9F4340,46008066,COL·LEGI D'EDUCACIÓ INFANTIL,MARENY DE BARRAQUETES,false,CL,DEL MAR,8,46419,SUECA MARENY DE BARRAQUETES,València,961762338,,46419,46235,2764,2014-08-29 16:49:24.65794+00,2014-09-06 18:25:17.435233+00,A
0101000020E6100000A48636001B10C5BF8C80650003794340,46028727,C. DOCENT PÚB. DE FORMACIÓ B,MUNICIPAL DE BELLREGUARD,false,CL,MONDÚVER,S/N,46713,BELLREGUARD,València,962815511,962816218,46713,46048,3102,2014-08-29 16:49:24.65794+00,2014-09-06 18:25:17.435233+00,H
0101000020E6100000A5FE58C0B8FFDABFB65CA21FB22E4340,03017485,COL·LEGI D'EDUCACIÓ INFANTIL,MEDITERRÁNEO,false,CL,DEPORTISTA JOSÉ BAÑÓN,S/N,3540,ALACANT,Alacant,965937380,965937381,03540,3014,2990,2014-08-29 16:49:24.65794+00,2014-09-06 18:25:17.435233+00,A
0101000020E6100000AF05E5FF5346E9BFF4503640C43D4340,03009774,ESCUELA INFANTIL DE PRIMER CIC,SANTA INFANCIA,false,CL,BRUNETE,3,3600,ELDA,Alacant,965387806,,03600,3066,110,2014-08-29 16:49:24.65794+00,2014-09-06 18:25:17.435233+00,A
0101000020E610000087D13960D34AE6BFEF61404008214340,03004715,COL·LEGI D'EDUCACIÓ INFANTIL,REYES CATÓLICOS,false,CL,FRAY LUIS DE LEÓN,9,3203,ELX,Alacant,966915275,966915276,03203,3065,1753,2014-08-29 16:49:24.65794+00,2014-09-06 18:25:17.435233+00,A
0101000020E6100000A124EFDF66B8E6BFEFC5CD5FD7204340,03011574,COL·LEGI D'EDUCACIÓ INFANTIL,SANCHIS GUARNER,false,CL,ENRIQUE PIRE GARCÍA,S/N,3204,ELX,Alacant,966915360,966915361,03201,3065,1128,2014-08-29 16:49:24.65794+00,2014-09-06 18:25:17.435233+00,A
0101000020E610000056330A0090BEDCBFA10D1BC0B68E4340,46002696,COL·LEGI D'EDUCACIÓ INFANTIL,JOSÉ BOQUERA OLIVER,false,CL,SEBASTIÁN HERNÁNDEZ,14,46740,CARCAIXENT,València,962432321,,46740,46083,262,2014-08-29 16:49:24.65794+00,2014-09-06 18:25:17.435233+00,A
0101000020E61000003B0E2840B9C2E2BF8C3CB59F31254340,03005355,COL·LEGI D'EDUCACIÓ INFANTIL,ANTONIO MACHADO,false,CL,SAN FERNANDO,2,3320,ELX TORRELLANO,Alacant,966616020,966616021,03320,3065,313,2014-08-29 16:49:24.65794+00,2014-09-06 18:25:17.435233+00,A
0101000020E6100000E74EDB7F978BE4BFD2D347E00F1C4340,03004491,COL·LEGI D'EDUCACIÓ INFANTIL,LA BAIA,false,CL,DE L'ESCOLA,8,3292,ELX BAYAS (LAS),Alacant,966915410,966915411,03292,3065,1002,2014-08-29 16:49:24.65794+00,2014-09-06 18:25:17.435233+00,A
0101000020E61000007CC86520F25DDEBF4F3750E09DA14340,46027735,C. DOCENT PÚB. DE FORMACIÓ B,MUNICIPAL D'ALGINET,false,CL,PEPITA CREUS,18,46230,ALGINET,València,961751000,,46230,46031,2570,2014-08-29 16:49:24.65794+00,2014-09-06 18:25:17.435233+00,H
0101000020E6100000E3EC935FE333DDBF10DCED1FB0CA4340,46029562,ESCOLA INFANTIL DE PRIMER CICL,MUNICIPAL JOSEFA GUARDIOLA,false,AV,VALENCIA,26,46117,BÉTERA,València,,,46117,46070,3058,2014-08-29 16:49:24.65794+00,2014-09-06 18:25:17.435233+00,A
0101000020E610000027F5AE3F5E0FC8BFFA4BF7DFEFED4340,12003031,COL·LEGI D'EDUCACIÓ INFANTIL,DON JOSÉ ALBA,false,CL,RACÓ DE FOC,S/N,12526,VILAVELLA (LA),Castelló,964738715,964738716,12526,12136,2053,2014-08-29 16:49:24.65794+00,2014-09-06 18:25:17.435233+00,A
0101000020E6100000AAC551005F26DEBF6D3B2300EEA04340,46015022,COL·LEGI D'EDUCACIÓ INFANTIL,VICENTE BLASCO IBÁÑEZ,false,CL,DOCTOR JOSÉ ESPERT,S/N,46230,ALGINET,València,961751457,961759003,46230,46031,30,2014-08-29 16:49:24.65794+00,2014-09-06 18:25:17.435233+00,A
0101000020E6100000A8BD3400F511B03F986D5D20F7694340,03004259,COL·LEGI D'EDUCACIÓ INFANTIL,LA XARA,false,CL,LES ESCOLES,1,3709,DÉNIA XARA (LA),Alacant,966428815,966428816,03709,3063,1778,2014-08-29 16:49:24.65794+00,2014-09-06 18:25:17.435233+00,A
0101000020E6100000CB12CF9F5758D9BF98034E000FBA4340,46017742,CENTRE PÚBLIC DE FORMACIÓ DE,DIPUTACIÓ,false,CL,JUAN DE GARAY,23,46017,VALENCIA,València,963883032,963883035,46017,46250,1591,2014-08-29 16:49:24.65794+00,2014-09-06 18:25:17.435233+00,H
0101000020E6100000A3F20CA033F7A0BF7536E49F194F4340,03002615,COL·LEGI D'EDUCACIÓ INFANTIL,LA OLLA,false,PD,L'OLLA,123,3590,ALTEA OLLA (L'),Alacant,965840572,965840572,03590,3018,1050,2014-08-29 16:49:24.65794+00,2014-09-06 18:25:17.435233+00,A
0101000020E61000002A0000DFF1E6F0BF031BD7BFEB874340,46019209,CENTRO PÚBLICO DE FORMACIÓN,VALLE DE AYORA,false,CL,SAN FRANCISCO,18,46620,AYORA,València,962191336,961898007,46620,46044,1684,2014-08-29 16:49:24.65794+00,2014-09-06 18:25:17.435233+00,F
0101000020E6100000D83EC31F6EDCDCBFBEAA1F402BBA4340,46000171,COL·LEGI D'EDUCACIÓ INFANTIL,BONAVISTA,false,CL,BONAVISTA,S/N,46970,ALAQUÀS,València,961503576,961519019,46970,46005,1862,2014-08-29 16:49:24.65794+00,2014-09-06 18:25:17.435233+00,A
0101000020E6100000365E2EA01FFFE4BF593B9B9F2C0B4340,03013327,INSTITUT D'EDUCACIÓ SECUNDÀR,LES DUNES,false,CL,MOLIVENT,S/N,3140,GUARDAMAR DEL SEGURA,Alacant,965729836,965729836,03140,3076,122,2014-08-29 16:49:24.65794+00,2014-09-06 18:25:17.435233+00,DE
0101000020E6100000E8C9E8BF88EFDD3FB79AD07F6A3B4440,12004199,COL·LEGI D'EDUCACIÓ INFANTIL,MANUEL FOGUET,false,CL,YECLA,S/N,12500,VINARÒS,Castelló,964402168,964407015,12500,12138,1764,2014-08-29 16:49:24.65794+00,2014-09-06 18:25:17.435233+00,A
0101000020E61000003564B0A038B9F1BF60D2CE1F89BE4340,46019362,CENTRO PÚBLICO DE FORMACIÓN,ANTIGUA ESCUELA ZORITA,false,PZ,DE JUAN GRANDÍA,2,46340,REQUENA,València,962302750,,46340,46213,1942,2014-08-29 16:49:24.65794+00,2014-09-06 18:25:17.435233+00,F
0101000020E6100000C64EEC5F61FADBBF1E196140E5B74340,46027531,C. DOCENT PÚB. DE FORMACIÓ B,MUNICIPAL DE PICANYA,false,CL,BONAVISTA,2,46210,PICANYA,València,961591382,,46210,46193,2385,2014-08-29 16:49:24.65794+00,2014-09-06 18:25:17.435233+00,H
0101000020E6100000DEEDC33F41A9E4BF7F553F8056BD4340,46021630,INSTITUTO DE EDUCACIÓN SECUND,NÚMERO 1,false,CR,"CV-378 - KM. 0,300",,46380,CHESTE,València,962525568,962525583,46380,46109,762,2014-08-29 16:49:24.65794+00,2014-09-06 18:25:17.435233+00,DE
0101000020E61000007ED8E93F1F10DABFD6F15F2008344340,03015798,COL·LEGI D'EDUCACIÓ INFANTIL,EL FABRAQUER,false,CL,HISENDA D'EN MIRA,2,3560,CAMPELLO (EL),Alacant,965919700,965919701,03560,3050,531,2014-08-29 16:49:24.65794+00,2014-09-06 18:25:17.435233+00,A
0101000020E61000001E1868C01E68DDBF87241F6052EE4340,12006603,C. DOCEN. PÚB. DE FORMACIÓN,MUNICIPAL DE CASTELLNOVO,false,CL,SECANO,S/N,12413,CASTELLNOVO,Castelló,964137305,,12413,12039,2655,2014-08-29 16:49:24.65794+00,2014-09-06 18:25:17.435233+00,H
0101000020E6100000C35EFDDFDE43E2BFB141CB5FC6BE4340,46031994,ESCUELA PÚBLICA DE MÚSICA,MUNICIPAL SAN JUAN BAUTISTA,false,AV,OESTE,72,46393,LORIGUILLA,València,961668052,,46393,46148,3365,2014-08-29 16:49:24.65794+00,2014-09-06 18:25:17.435233+00,G
0101000020E61000008596CBFF1131D6BFB0474D60DFBB4340,46020340,COL·LEGI D'EDUCACIÓ INFANTIL,MIQUEL ADLERT I NOGUEROL,false,CL,PEPE ALBA,21,46022,VALENCIA,València,962566290,962566291,46022,46250,1867,2014-08-29 16:49:24.65794+00,2014-09-06 18:25:17.435233+00,A
0101000020E610000036DA885F6518DABF1E45420015B34340,46017390,COL·LEGI D'EDUCACIÓ INFANTIL,SAN CARLOS BORROMEO,false,CL,LUIS ARNAU,11,46470,ALBAL,València,961267021,961267021,46470,46007,2844,2014-08-29 16:49:24.65794+00,2014-09-06 18:25:17.435233+00,A
0101000020E61000000E610B601B38E8BF53E81780A16F4340,46032652,ESCOLA INFANTIL DE PRIMER CICL,MUNICIPAL EL PRIMER PAS,false,CL,VALÈNCIA,7,46640,MOIXENT,València,962295010,,46640,46170,3276,2014-08-29 16:49:24.65794+00,2014-09-06 18:25:17.435233+00,A
0101000020E6100000468FF3BFDB4AC7BF851854C0E27A4340,46004221,INSTITUT D'EDUCACIÓ SECUNDÀR,MARÍA ENRÍQUEZ,false,CL,LITERATO AZORÍN,1,46702,GANDIA,València,962867311,962876922,46702,46131,1310,2014-08-29 16:49:24.65794+00,2014-09-06 18:25:17.435233+00,DE
0101000020E61000002CEC43C01C4BE7BF4A71FA1F05314340,03017072,C. DOCEN. PÚB. DE FORMACIÓN,MUNICIPAL DE MONFORTE DEL CID,false,CL,MIGUEL CANDELA,S/N,3670,MONFORTE DEL CID,Alacant,659248178,,03670,3088,2664,2014-08-29 16:49:24.65794+00,2014-09-06 18:25:17.435233+00,H
0101000020E610000095B61380DA53E5BFB2ABDA7FAE5C4340,03013704,INSTITUT D'EDUCACIÓ SECUNDÀR,PROFESSOR MANUEL BROSETA,false,AV,DEL TREN,22,3450,BANYERES DE MARIOLA,Alacant,966567828,966567828,03450,3021,185,2014-08-29 16:49:24.65794+00,2014-09-06 18:25:17.435233+00,DE
0101000020E6100000A4030BC03C1DE0BFDEABB1DF6E2F4340,03000692,COL·LEGI D'EDUCACIÓ INFANTIL,EUSEBIO SEMPERE,false,CL,ISIDORO DE SEVILLA,2,3009,ALACANT,Alacant,965936210,965936211,03009,3014,545,2014-08-29 16:49:24.65794+00,2014-09-06 18:25:17.435233+00,A
0101000020E6100000963F07DFF99ACDBF3368E89FE0414340,03009361,COL·LEGI D'EDUCACIÓ INFANTIL,MARÍA FRANCISCA RUIZ MIQUEL,false,PD,TORRETA,43,3570,VILA JOIOSA (LA),Alacant,965892201,966810060,03570,3139,1767,2014-08-29 16:49:24.65794+00,2014-09-06 18:25:17.435233+00,A
0101000020E61000008580C5DFCB44C3BF3368E89FE07B4340,46028508,ESCOLA INFANTIL DE PRIMER CICL,MUNICIPAL LA MILOTXA,false,CL,ESCUELAS,S/N,46710,DAIMÚS,València,962818689,962818125,46710,46113,2793,2014-08-29 16:49:24.65794+00,2014-09-06 18:25:17.435233+00,A
0101000020E6100000DABC11E06B5DD8BFA55714C0DEC34340,46009009,COL·LEGI D'EDUCACIÓ INFANTIL,MANUEL GONZÁLEZ MARTÍ,false,CL,ALQUERIA GILET,S/N,46016,VALENCIA BENIFARAIG,València,962566390,962566391,46016,46250,1510,2014-08-29 16:49:24.65794+00,2014-09-06 18:25:17.435233+00,A
0101000020E61000003855969F567CD7BF64F0E65F81BF4340,46018138,INSTITUT D'EDUCACIÓ SECUNDÀR,ORRIOLS,false,CL,SANTIAGO RUSIÑOL,S/N,46019,VALENCIA,València,963664000,963667847,46019,46250,1696,2014-08-29 16:49:24.65794+00,2014-09-06 18:25:17.435233+00,DE
0101000020E6100000155DF0FF69CEE5BFFA39AA3F67234340,03017461,COL·LEGI D'EDUCACIÓ INFANTIL,CLARA CAMPOAMOR,false,AV,DE LA UNESCO,3,3202,ELX,Alacant,965469351,966662113,03207,3065,2984,2014-08-29 16:49:24.65794+00,2014-09-06 18:25:17.435233+00,A
0101000020E6100000A6791000F1BAE8BFC53E12407B2C4340,03012244,COLEGIO DE EDUCACIÓN INFANTIL,EL CASTILLO,false,CL,PONIENTE,S/N,3680,ASPE,Alacant,966616095,966616096,03680,3019,831,2014-08-29 16:49:24.65794+00,2014-09-06 18:25:17.435233+00,A
0101000020E6100000558C7100287FDB3F89F5FC1F16354440,12005386,CONSERVATORI PROFESSIONAL DE M,MESTRE FELIU,false,CL,VALENCIA,S/N,12580,BENICARLÓ,Castelló,964472748,964475908,12580,12027,1983,2014-08-29 16:49:24.65794+00,2014-09-06 18:25:17.435233+00,G
0101000020E610000099E8BE5F7696E8BF8721DEDF452B4340,03014800,INSTITUTO DE EDUCACIÓN SECUND,VILLA DE ASPE,false,CL,CANTAL DE ERAES,S/N,3680,ASPE,Alacant,965493970,965496242,03680,3019,2176,2014-08-29 16:49:24.65794+00,2014-09-06 18:25:17.435233+00,DE
0101000020E6100000A52BDDFFF551E3BF424A58C0A9674340,46006100,INSTITUT D'EDUCACIÓ SECUNDÀR,L'ESTACIÓ,false,AV,ESTACIÓN,S/N,46870,ONTINYENT,València,962381319,962910119,46870,46184,1198,2014-08-29 16:49:24.65794+00,2014-09-06 18:25:17.435233+00,DE
0101000020E6100000C52905A0FBB9E5BFD33A1680EB4F4340,03013650,ESCOLA INFANTIL DE PRIMER CICL,EL BARRANQUET,false,CL,EUSEBIO SEMPERE,1,3430,ONIL,Alacant,966527595,966527596,03430,3096,155,2014-08-29 16:49:24.65794+00,2014-09-06 18:25:17.435233+00,A
0101000020E610000050431B800D88D1BF951AA19FA9D74340,46023535,SECCIÓ D'EDUCACIÓ SECUNDÀRI,SAGUNT DE L'I.E.S. CLOT DEL MO,false,CL,PONT ROMÀ,S/N,46500,SAGUNT,València,962617270,962617271,46500,46220,2935,2014-08-29 16:49:24.65794+00,2014-09-06 18:25:17.435233+00,DE
